column1,column2,record_id,client_id,purchase_ref,purchase_date,dispatch_date,delivery_mode,item_code,item_title,main_group,sub_group,revenue,total_amount,earnings,units_sold,rebate,postal_code,nation,town,province,zone,client_type,column3,column4,column5,product_subcategory,profit
123,96,93.0,42.0,CA-2017-149587,1/31/2017 0:00,2/5/2017 0:00,Priority Shipping,OFF-PA-10003177,Xerox 1999,Work Essentials,Paper,12.96,19.1808,6.2208,2,0.0,55407.0,United States,Minneapolis,Minnesota,Central,Individual Buyer,,,,,
124,97,94.0,42.0,CA-2017-149587,1/31/2017 0:00,2/5/2017 0:00,Priority Shipping,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Workspace Fixtures,Furnishings,53.34,69.8754,16.5354,3,0.0,55407.0,United States,Minneapolis,Minnesota,Central,Individual Buyer,,,,,
125,98,95.0,42.0,CA-2017-149587,1/31/2017 0:00,2/5/2017 0:00,Priority Shipping,OFF-BI-10002852,Ibico Standard Transparent Covers,Work Essentials,Binders,32.96,49.1104,16.1504,2,0.0,55407.0,United States,Minneapolis,Minnesota,Central,Individual Buyer,,,,,
126,99,96.0,43.0,US-2019-109484,11/6/2019 0:00,11/12/2019 0:00,Regular Delivery,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Work Essentials,Binders,5.682,1.894,-3.788,1,0.7,97206.0,United States,Portland,Oregon,West,Remote Workspace,,,,,
127,100,97.0,44.0,CA-2019-161018,11/9/2019 0:00,11/11/2019 0:00,Priority Shipping,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Workspace Fixtures,Furnishings,96.53,137.0726,40.5426,7,0.0,10009.0,United States,New York City,New York,East,Remote Workspace,,,,,
128,101,98.0,45.0,CA-2019-157833,6/17/2019 0:00,6/20/2019 0:00,Express Delivery,OFF-BI-10001721,Trimflex Flexible Post Binders,Work Essentials,Binders,51.312,69.2712,17.9592,3,0.2,94122.0,United States,San Francisco,California,West,Individual Buyer,,,,,
129,102,99.0,46.0,CA-2018-149223,9/6/2018 0:00,9/11/2018 0:00,Regular Delivery,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Work Essentials,Appliances,77.88,100.4652,22.5852,6,0.0,55106.0,United States,Saint Paul,Minnesota,Central,Business Account,,,,,
130,103,100.0,47.0,CA-2018-158568,8/29/2018 0:00,9/2/2018 0:00,Regular Delivery,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Work Essentials,Paper,64.624,87.2424,22.6184,7,0.2,60610.0,United States,Chicago,Illinois,Central,Remote Workspace,,,,,
131,104,101.0,47.0,CA-2018-158568,8/29/2018 0:00,9/2/2018 0:00,Regular Delivery,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Digital Equipment,Accessories,95.976,85.1787,-10.7973,3,0.2,60610.0,United States,Chicago,Illinois,Central,Remote Workspace,,,,,
132,105,102.0,47.0,CA-2018-158568,8/29/2018 0:00,9/2/2018 0:00,Regular Delivery,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Work Essentials,Binders,1.788,-1.2516,-3.0396,3,0.8,60610.0,United States,Chicago,Illinois,Central,Remote Workspace,,,,,
133,106,103.0,48.0,CA-2018-129903,12/1/2018 0:00,12/4/2018 0:00,Priority Shipping,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Work Essentials,Paper,23.92,35.6408,11.7208,4,0.0,55901.0,United States,Rochester,Minnesota,Central,Individual Buyer,,,,,
134,107,104.0,49.0,US-2017-156867,11/13/2017 0:00,11/17/2017 0:00,Regular Delivery,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Digital Equipment,Accessories,238.896,212.0202,-26.8758,6,0.2,80013.0,United States,Aurora,Colorado,West,Individual Buyer,,,,,
135,108,105.0,49.0,US-2017-156867,11/13/2017 0:00,11/17/2017 0:00,Regular Delivery,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Workspace Fixtures,Furnishings,102.36,98.5215,-3.8385,3,0.2,80013.0,United States,Aurora,Colorado,West,Individual Buyer,,,,,
136,109,106.0,49.0,US-2017-156867,11/13/2017 0:00,11/17/2017 0:00,Regular Delivery,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Work Essentials,Binders,36.882,11.0646,-25.8174,3,0.7,80013.0,United States,Aurora,Colorado,West,Individual Buyer,,,,,
137,110,107.0,50.0,CA-2019-119004,11/23/2019 0:00,11/28/2019 0:00,Regular Delivery,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Digital Equipment,Accessories,74.112,91.7136,17.6016,8,0.2,28205.0,United States,Charlotte,North Carolina,South,Individual Buyer,,,,,
138,111,108.0,50.0,CA-2019-119004,11/23/2019 0:00,11/28/2019 0:00,Regular Delivery,TEC-PH-10002844,Speck Products Candyshell Flip Case,Digital Equipment,Phones,27.992,30.0914,2.0994,1,0.2,28205.0,United States,Charlotte,North Carolina,South,Individual Buyer,,,,,
139,112,109.0,50.0,CA-2019-119004,11/23/2019 0:00,11/28/2019 0:00,Regular Delivery,OFF-AR-10000390,Newell Chalk Holder,Work Essentials,Art,3.304,4.3778,1.0738,1,0.2,28205.0,United States,Charlotte,North Carolina,South,Individual Buyer,,,,,
140,113,110.0,51.0,CA-2017-129476,10/15/2017 0:00,10/20/2017 0:00,Regular Delivery,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Digital Equipment,Accessories,339.96,407.952,67.992,5,0.2,60462.0,United States,Orland Park,Illinois,Central,Remote Workspace,,,,,
141,114,111.0,52.0,CA-2019-146780,12/25/2019 0:00,12/30/2019 0:00,Regular Delivery,FUR-FU-10001934,Magnifier Swing Arm Lamp,Workspace Fixtures,Furnishings,41.96,52.8696,10.9096,2,0.0,10035.0,United States,New York City,New York,East,Business Account,,,,,
142,115,112.0,53.0,CA-2018-128867,11/3/2018 0:00,11/10/2018 0:00,Regular Delivery,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Work Essentials,Art,75.96,98.748,22.788,2,0.0,50322.0,United States,Urbandale,Iowa,Central,Individual Buyer,,,,,
143,116,113.0,53.0,CA-2018-128867,11/3/2018 0:00,11/10/2018 0:00,Regular Delivery,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Work Essentials,Binders,27.24,40.5876,13.3476,6,0.0,50322.0,United States,Urbandale,Iowa,Central,Individual Buyer,,,,,
144,117,114.0,54.0,CA-2016-115259,8/25/2016 0:00,8/27/2016 0:00,Priority Shipping,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Work Essentials,Fasteners,40.096,54.6308,14.5348,14,0.2,43229.0,United States,Columbus,Ohio,East,Individual Buyer,,,,,
145,118,115.0,54.0,CA-2016-115259,8/25/2016 0:00,8/27/2016 0:00,Priority Shipping,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Work Essentials,Envelopes,4.72,6.372,1.652,2,0.2,43229.0,United States,Columbus,Ohio,East,Individual Buyer,,,,,
146,119,116.0,54.0,CA-2016-115259,8/25/2016 0:00,8/27/2016 0:00,Priority Shipping,OFF-PA-10004965,Xerox 1921,Work Essentials,Paper,23.976,31.4685,7.4925,3,0.2,43229.0,United States,Columbus,Ohio,East,Individual Buyer,,,,,
147,120,117.0,54.0,CA-2016-115259,8/25/2016 0:00,8/27/2016 0:00,Priority Shipping,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Work Essentials,Envelopes,130.464,174.4956,44.0316,6,0.2,43229.0,United States,Columbus,Ohio,East,Individual Buyer,,,,,
148,121,118.0,55.0,CA-2017-110457,3/2/2017 0:00,3/6/2017 0:00,Regular Delivery,FUR-TA-10001768,Hon Racetrack Conference Tables,Workspace Fixtures,Tables,787.53,952.9113,165.3813,3,0.0,98103.0,United States,Seattle,Washington,West,Individual Buyer,,,,,
149,122,119.0,56.0,US-2017-136476,4/5/2017 0:00,4/10/2017 0:00,Regular Delivery,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Work Essentials,Binders,157.794,42.0784,-115.7156,1,0.7,37620.0,United States,Bristol,Tennessee,South,Business Account,,,,,
150,123,120.0,57.0,CA-2018-103730,6/12/2018 0:00,6/15/2018 0:00,Express Delivery,FUR-FU-10002157,Artistic Insta-Plaque,Workspace Fixtures,Furnishings,47.04,65.3856,18.3456,3,0.0,19805.0,United States,Wilmington,Delaware,East,Individual Buyer,,,,,
151,124,121.0,57.0,CA-2018-103730,6/12/2018 0:00,6/15/2018 0:00,Express Delivery,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Work Essentials,Binders,30.84,44.718,13.878,4,0.0,19805.0,United States,Wilmington,Delaware,East,Individual Buyer,,,,,
152,125,122.0,57.0,CA-2018-103730,6/12/2018 0:00,6/15/2018 0:00,Express Delivery,OFF-ST-10000777,"Companion Letter/Legal File, Black",Work Essentials,Storage,226.56,289.9968,63.4368,6,0.0,19805.0,United States,Wilmington,Delaware,East,Individual Buyer,,,,,
153,126,123.0,57.0,CA-2018-103730,6/12/2018 0:00,6/15/2018 0:00,Express Delivery,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,Work Essentials,Envelopes,115.02,166.779,51.759,9,0.0,19805.0,United States,Wilmington,Delaware,East,Individual Buyer,,,,,
154,127,124.0,57.0,CA-2018-103730,6/12/2018 0:00,6/15/2018 0:00,Express Delivery,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Digital Equipment,Phones,68.04,87.7716,19.7316,7,0.0,19805.0,United States,Wilmington,Delaware,East,Individual Buyer,,,,,
155,128,125.0,58.0,US-2016-152030,12/26/2016 0:00,12/28/2016 0:00,Priority Shipping,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Workspace Fixtures,Chairs,600.558,591.9786,-8.5794,3,0.3,77041.0,United States,Houston,Texas,Central,Remote Workspace,,,,,
156,129,126.0,59.0,US-2016-134614,9/20/2016 0:00,9/25/2016 0:00,Regular Delivery,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Workspace Fixtures,Tables,617.7,210.018,-407.682,6,0.5,61701.0,United States,Bloomington,Illinois,Central,Individual Buyer,,,,,
157,130,127.0,60.0,US-2019-107272,11/5/2019 0:00,11/12/2019 0:00,Regular Delivery,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Work Essentials,Binders,2.388,0.5572,-1.8308,2,0.7,85023.0,United States,Phoenix,Arizona,West,Individual Buyer,,,,,
158,131,128.0,60.0,US-2019-107272,11/5/2019 0:00,11/12/2019 0:00,Regular Delivery,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Work Essentials,Storage,243.992,274.491,30.499,7,0.2,85023.0,United States,Phoenix,Arizona,West,Individual Buyer,,,,,
159,132,129.0,61.0,US-2018-125969,11/6/2018 0:00,11/10/2018 0:00,Priority Shipping,FUR-CH-10001146,"Global Task Chair, Black",Workspace Fixtures,Chairs,81.424,72.2638,-9.1602,2,0.2,90004.0,United States,Los Angeles,California,West,Remote Workspace,,,,,
160,133,130.0,61.0,US-2018-125969,11/6/2018 0:00,11/10/2018 0:00,Priority Shipping,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Workspace Fixtures,Furnishings,238.56,264.8016,26.2416,3,0.0,90004.0,United States,Los Angeles,California,West,Remote Workspace,,,,,
161,134,131.0,62.0,US-2019-164147,2/2/2019 0:00,2/5/2019 0:00,Express Delivery,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Digital Equipment,Phones,59.97,47.976,-11.994,5,0.4,43229.0,United States,Columbus,Ohio,East,Business Account,,,,,
162,135,132.0,62.0,US-2019-164147,2/2/2019 0:00,2/5/2019 0:00,Express Delivery,OFF-PA-10002377,Xerox 1916,Work Essentials,Paper,78.304,107.668,29.364,2,0.2,43229.0,United States,Columbus,Ohio,East,Business Account,,,,,
163,136,133.0,62.0,US-2019-164147,2/2/2019 0:00,2/5/2019 0:00,Express Delivery,OFF-FA-10002780,Staples,Work Essentials,Fasteners,21.456,28.4292,6.9732,9,0.2,43229.0,United States,Columbus,Ohio,East,Business Account,,,,,
164,137,134.0,63.0,CA-2018-145583,10/13/2018 0:00,10/19/2018 0:00,Regular Delivery,OFF-PA-10001804,Xerox 195,Work Essentials,Paper,20.04,29.6592,9.6192,3,0.0,95661.0,United States,Roseville,California,West,Individual Buyer,,,,,
165,138,135.0,63.0,CA-2018-145583,10/13/2018 0:00,10/19/2018 0:00,Regular Delivery,OFF-PA-10001736,Xerox 1880,Work Essentials,Paper,35.44,52.0968,16.6568,1,0.0,95661.0,United States,Roseville,California,West,Individual Buyer,,,,,
166,139,136.0,63.0,CA-2018-145583,10/13/2018 0:00,10/19/2018 0:00,Regular Delivery,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Work Essentials,Art,11.52,14.976,3.456,4,0.0,95661.0,United States,Roseville,California,West,Individual Buyer,,,,,
167,140,137.0,63.0,CA-2018-145583,10/13/2018 0:00,10/19/2018 0:00,Regular Delivery,OFF-FA-10002988,Ideal Clamps,Work Essentials,Fasteners,4.02,5.9898,1.9698,2,0.0,95661.0,United States,Roseville,California,West,Individual Buyer,,,,,
168,141,138.0,63.0,CA-2018-145583,10/13/2018 0:00,10/19/2018 0:00,Regular Delivery,OFF-BI-10004781,GBC Wire Binding Strips,Work Essentials,Binders,76.176,102.8376,26.6616,3,0.2,95661.0,United States,Roseville,California,West,Individual Buyer,,,,,
169,142,139.0,63.0,CA-2018-145583,10/13/2018 0:00,10/19/2018 0:00,Regular Delivery,OFF-SU-10001218,Fiskars Softgrip Scissors,Work Essentials,Supplies,65.88,84.3264,18.4464,6,0.0,95661.0,United States,Roseville,California,West,Individual Buyer,,,,,
170,143,140.0,63.0,CA-2018-145583,10/13/2018 0:00,10/19/2018 0:00,Regular Delivery,FUR-FU-10001706,Longer-Life Soft White Bulbs,Workspace Fixtures,Furnishings,43.12,63.8176,20.6976,14,0.0,95661.0,United States,Roseville,California,West,Individual Buyer,,,,,
171,144,141.0,64.0,CA-2018-110366,9/5/2018 0:00,9/7/2018 0:00,Priority Shipping,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Workspace Fixtures,Furnishings,82.8,93.15,10.35,2,0.2,19140.0,United States,Philadelphia,Pennsylvania,East,Business Account,,,,,
172,145,142.0,65.0,CA-2019-106180,9/18/2019 0:00,9/23/2019 0:00,Regular Delivery,OFF-AR-10000940,Newell 343,Work Essentials,Art,8.82,11.2014,2.3814,3,0.0,94122.0,United States,San Francisco,California,West,Business Account,,,,,
173,146,143.0,65.0,CA-2019-106180,9/18/2019 0:00,9/23/2019 0:00,Regular Delivery,OFF-EN-10004030,Convenience Packs of Business Envelopes,Work Essentials,Envelopes,10.86,15.9642,5.1042,3,0.0,94122.0,United States,San Francisco,California,West,Business Account,,,,,
174,147,144.0,65.0,CA-2019-106180,9/18/2019 0:00,9/23/2019 0:00,Regular Delivery,OFF-PA-10004327,Xerox 1911,Work Essentials,Paper,143.7,212.676,68.976,3,0.0,94122.0,United States,San Francisco,California,West,Business Account,,,,,
175,148,145.0,66.0,CA-2019-155376,12/22/2019 0:00,12/27/2019 0:00,Regular Delivery,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Work Essentials,Appliances,839.43,1057.6818,218.2518,3,0.0,64055.0,United States,Independence,Missouri,Central,Individual Buyer,,,,,
176,149,146.0,67.0,CA-2017-110744,9/7/2017 0:00,9/12/2017 0:00,Regular Delivery,OFF-ST-10003656,Safco Industrial Wire Shelving,Work Essentials,Storage,671.93,692.0879,20.1579,7,0.0,91104.0,United States,Pasadena,California,West,Individual Buyer,,,,,
177,150,147.0,68.0,CA-2016-110072,10/22/2016 0:00,10/28/2016 0:00,Regular Delivery,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Workspace Fixtures,Furnishings,93.888,106.7976,12.9096,4,0.2,43055.0,United States,Newark,Ohio,East,Remote Workspace,,,,,
178,151,148.0,69.0,CA-2018-114489,12/5/2018 0:00,12/9/2018 0:00,Regular Delivery,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Digital Equipment,Phones,384.45,488.2515,103.8015,11,0.0,53132.0,United States,Franklin,Wisconsin,Central,Business Account,,,,,
179,152,149.0,69.0,CA-2018-114489,12/5/2018 0:00,12/9/2018 0:00,Regular Delivery,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Digital Equipment,Phones,149.97,155.9688,5.9988,3,0.0,53132.0,United States,Franklin,Wisconsin,Central,Business Account,,,,,
180,153,150.0,69.0,CA-2018-114489,12/5/2018 0:00,12/9/2018 0:00,Regular Delivery,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Workspace Fixtures,Chairs,1951.84,2537.392,585.552,8,0.0,53132.0,United States,Franklin,Wisconsin,Central,Business Account,,,,,
181,154,151.0,69.0,CA-2018-114489,12/5/2018 0:00,12/9/2018 0:00,Regular Delivery,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Work Essentials,Binders,171.55,252.1785,80.6285,5,0.0,53132.0,United States,Franklin,Wisconsin,Central,Business Account,,,,,
182,155,152.0,70.0,CA-2018-158834,3/13/2018 0:00,3/16/2018 0:00,Express Delivery,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Work Essentials,Appliances,157.92,175.686,17.766,5,0.2,85254.0,United States,Scottsdale,Arizona,West,Remote Workspace,,,,,
183,156,153.0,70.0,CA-2018-158834,3/13/2018 0:00,3/16/2018 0:00,Express Delivery,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,Digital Equipment,Phones,203.184,218.4228,15.2388,2,0.2,85254.0,United States,Scottsdale,Arizona,West,Remote Workspace,,,,,
184,157,154.0,71.0,CA-2017-124919,5/31/2017 0:00,6/2/2017 0:00,Express Delivery,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Work Essentials,Paper,58.38,84.651,26.271,7,0.0,95123.0,United States,San Jose,California,West,Business Account,,,,,
185,158,155.0,71.0,CA-2017-124919,5/31/2017 0:00,6/2/2017 0:00,Express Delivery,OFF-PA-10002254,Xerox 1883,Work Essentials,Paper,105.52,154.0592,48.5392,4,0.0,95123.0,United States,San Jose,California,West,Business Account,,,,,
186,159,156.0,71.0,CA-2017-124919,5/31/2017 0:00,6/2/2017 0:00,Express Delivery,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Work Essentials,Storage,80.88,101.9088,21.0288,6,0.0,95123.0,United States,San Jose,California,West,Business Account,,,,,
187,160,157.0,72.0,CA-2017-118948,5/28/2017 0:00,6/3/2017 0:00,Regular Delivery,OFF-AR-10001547,Newell 311,Work Essentials,Art,6.63,8.4201,1.7901,3,0.0,98105.0,United States,Seattle,Washington,West,Remote Workspace,,,,,
188,161,158.0,73.0,CA-2016-104269,3/1/2016 0:00,3/6/2016 0:00,Priority Shipping,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Workspace Fixtures,Chairs,457.568,509.0444,51.4764,2,0.2,98115.0,United States,Seattle,Washington,West,Individual Buyer,,,,,
189,162,159.0,74.0,CA-2018-114104,11/20/2018 0:00,11/24/2018 0:00,Regular Delivery,OFF-LA-10002475,Avery 519,Work Essentials,Labels,14.62,21.4914,6.8714,2,0.0,73034.0,United States,Edmond,Oklahoma,Central,Individual Buyer,,,,,
190,163,160.0,74.0,CA-2018-114104,11/20/2018 0:00,11/24/2018 0:00,Regular Delivery,TEC-PH-10004536,Avaya 5420 Digital phone,Digital Equipment,Phones,944.93,1181.1625,236.2325,7,0.0,73034.0,United States,Edmond,Oklahoma,Central,Individual Buyer,,,,,
191,164,161.0,75.0,CA-2018-162733,5/11/2018 0:00,5/12/2018 0:00,Express Delivery,OFF-PA-10002751,Xerox 1920,Work Essentials,Paper,5.98,8.671,2.691,1,0.0,90045.0,United States,Los Angeles,California,West,Individual Buyer,,,,,
192,165,162.0,76.0,CA-2017-119697,12/28/2017 0:00,12/31/2017 0:00,Priority Shipping,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Digital Equipment,Accessories,54.384,55.7436,1.3596,2,0.2,19134.0,United States,Philadelphia,Pennsylvania,East,Individual Buyer,,,,,
193,166,163.0,77.0,CA-2018-154508,11/16/2018 0:00,11/20/2018 0:00,Regular Delivery,OFF-EN-10001990,Staple envelope,Work Essentials,Envelopes,28.4,41.748,13.348,5,0.0,88220.0,United States,Carlsbad,New Mexico,West,Individual Buyer,,,,,
194,167,164.0,78.0,CA-2018-113817,11/7/2018 0:00,11/11/2018 0:00,Regular Delivery,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Work Essentials,Binders,27.68,37.368,9.688,2,0.2,98115.0,United States,Seattle,Washington,West,Individual Buyer,,,,,
195,168,165.0,79.0,CA-2016-139892,9/8/2016 0:00,9/12/2016 0:00,Regular Delivery,OFF-AR-10004441,BIC Brite Liner Highlighters,Work Essentials,Art,9.936,12.6684,2.7324,3,0.2,78207.0,United States,San Antonio,Texas,Central,Individual Buyer,,,,,
196,169,166.0,79.0,CA-2016-139892,9/8/2016 0:00,9/12/2016 0:00,Regular Delivery,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Digital Equipment,Machines,8159.952,6799.96,-1359.992,8,0.4,78207.0,United States,San Antonio,Texas,Central,Individual Buyer,,,,,
197,170,167.0,79.0,CA-2016-139892,9/8/2016 0:00,9/12/2016 0:00,Regular Delivery,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Work Essentials,Storage,275.928,217.2933,-58.6347,3,0.2,78207.0,United States,San Antonio,Texas,Central,Individual Buyer,,,,,
198,171,168.0,79.0,CA-2016-139892,9/8/2016 0:00,9/12/2016 0:00,Regular Delivery,FUR-CH-10004287,SAFCO Arco Folding Chair,Workspace Fixtures,Chairs,1740.06,1715.202,-24.858,9,0.3,78207.0,United States,San Antonio,Texas,Central,Individual Buyer,,,,,
199,172,169.0,79.0,CA-2016-139892,9/8/2016 0:00,9/12/2016 0:00,Regular Delivery,OFF-AR-10002656,Sanford Liquid Accent Highlighters,Work Essentials,Art,32.064,38.8776,6.8136,6,0.2,78207.0,United States,San Antonio,Texas,Central,Individual Buyer,,,,,
200,173,170.0,79.0,CA-2016-139892,9/8/2016 0:00,9/12/2016 0:00,Regular Delivery,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,Work Essentials,Appliances,177.98,-275.869,-453.849,5,0.8,78207.0,United States,San Antonio,Texas,Central,Individual Buyer,,,,,
201,174,171.0,79.0,CA-2016-139892,9/8/2016 0:00,9/12/2016 0:00,Regular Delivery,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Digital Equipment,Phones,143.976,152.9745,8.9985,3,0.2,78207.0,United States,San Antonio,Texas,Central,Individual Buyer,,,,,
202,175,172.0,80.0,CA-2016-118962,8/5/2016 0:00,8/9/2016 0:00,Regular Delivery,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",Work Essentials,Paper,20.94,30.7818,9.8418,3,0.0,90004.0,United States,Los Angeles,California,West,Individual Buyer,,,,,
203,176,173.0,80.0,CA-2016-118962,8/5/2016 0:00,8/9/2016 0:00,Regular Delivery,OFF-PA-10001144,Xerox 1913,Work Essentials,Paper,110.96,164.2208,53.2608,2,0.0,90004.0,United States,Los Angeles,California,West,Individual Buyer,,,,,
